info,timestamp,datetime,symbol,id,order,type,side,takerOrMaker,price,amount,cost,fee,fees,date,date_time
"{'a': '3692246238', 'p': '121359.48000000', 'q': '1.40382000', 'f': '5295178668', 'l': '5295178696', 'T': '1759881618288', 'm': False, 'M': True}",2025-10-08 00:00:18.288,2025-10-08T00:00:18.288Z,BTC/USDT,3692246238,,,buy,,121359.48,1.40382,170366.8652136,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246239', 'p': '121359.49000000', 'q': '0.29733000', 'f': '5295178697', 'l': '5295178697', 'T': '1759881618324', 'm': False, 'M': True}",2025-10-08 00:00:18.324,2025-10-08T00:00:18.324Z,BTC/USDT,3692246239,,,buy,,121359.49,0.29733,36083.8171617,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246240', 'p': '121359.49000000', 'q': '0.08626000', 'f': '5295178698', 'l': '5295178698', 'T': '1759881618324', 'm': False, 'M': True}",2025-10-08 00:00:18.324,2025-10-08T00:00:18.324Z,BTC/USDT,3692246240,,,buy,,121359.49,0.08626,10468.4696074,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246241', 'p': '121359.49000000', 'q': '0.02040000', 'f': '5295178699', 'l': '5295178699', 'T': '1759881618325', 'm': False, 'M': True}",2025-10-08 00:00:18.325,2025-10-08T00:00:18.325Z,BTC/USDT,3692246241,,,buy,,121359.49,0.0204,2475.733596,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246242', 'p': '121359.49000000', 'q': '0.00015000', 'f': '5295178700', 'l': '5295178700', 'T': '1759881618333', 'm': False, 'M': True}",2025-10-08 00:00:18.333,2025-10-08T00:00:18.333Z,BTC/USDT,3692246242,,,buy,,121359.49,0.00015,18.2039235,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246243', 'p': '121359.49000000', 'q': '0.03148000', 'f': '5295178701', 'l': '5295178701', 'T': '1759881618334', 'm': False, 'M': True}",2025-10-08 00:00:18.334,2025-10-08T00:00:18.334Z,BTC/USDT,3692246243,,,buy,,121359.49,0.03148,3820.3967452,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246244', 'p': '121359.49000000', 'q': '0.01953000', 'f': '5295178702', 'l': '5295178702', 'T': '1759881618347', 'm': False, 'M': True}",2025-10-08 00:00:18.347,2025-10-08T00:00:18.347Z,BTC/USDT,3692246244,,,buy,,121359.49,0.01953,2370.1508397,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246245', 'p': '121359.49000000', 'q': '0.14406000', 'f': '5295178703', 'l': '5295178703', 'T': '1759881618348', 'm': False, 'M': True}",2025-10-08 00:00:18.348,2025-10-08T00:00:18.348Z,BTC/USDT,3692246245,,,buy,,121359.49,0.14406,17483.0481294,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246246', 'p': '121359.49000000', 'q': '0.05464000', 'f': '5295178704', 'l': '5295178704', 'T': '1759881618352', 'm': False, 'M': True}",2025-10-08 00:00:18.352,2025-10-08T00:00:18.352Z,BTC/USDT,3692246246,,,buy,,121359.49,0.05464,6631.0825336,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246247', 'p': '121359.49000000', 'q': '0.02719000', 'f': '5295178705', 'l': '5295178705', 'T': '1759881618355', 'm': False, 'M': True}",2025-10-08 00:00:18.355,2025-10-08T00:00:18.355Z,BTC/USDT,3692246247,,,buy,,121359.49,0.02719,3299.7645331,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246248', 'p': '121359.49000000', 'q': '0.37690000', 'f': '5295178706', 'l': '5295178725', 'T': '1759881618376', 'm': False, 'M': True}",2025-10-08 00:00:18.376,2025-10-08T00:00:18.376Z,BTC/USDT,3692246248,,,buy,,121359.49,0.3769,45740.391781,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246249', 'p': '121359.50000000', 'q': '0.00070000', 'f': '5295178726', 'l': '5295178739', 'T': '1759881618381', 'm': False, 'M': True}",2025-10-08 00:00:18.381,2025-10-08T00:00:18.381Z,BTC/USDT,3692246249,,,buy,,121359.5,0.0007,84.95165,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246250', 'p': '121360.00000000', 'q': '0.00005000', 'f': '5295178740', 'l': '5295178740', 'T': '1759881618396', 'm': False, 'M': True}",2025-10-08 00:00:18.396,2025-10-08T00:00:18.396Z,BTC/USDT,3692246250,,,buy,,121360.0,5e-05,6.068,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246251', 'p': '121360.40000000', 'q': '0.00005000', 'f': '5295178741', 'l': '5295178741', 'T': '1759881618396', 'm': False, 'M': True}",2025-10-08 00:00:18.396,2025-10-08T00:00:18.396Z,BTC/USDT,3692246251,,,buy,,121360.4,5e-05,6.06802,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246252', 'p': '121360.93000000', 'q': '0.00015000', 'f': '5295178742', 'l': '5295178744', 'T': '1759881618396', 'm': False, 'M': True}",2025-10-08 00:00:18.396,2025-10-08T00:00:18.396Z,BTC/USDT,3692246252,,,buy,,121360.93,0.00015,18.2041395,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246253', 'p': '121361.17000000', 'q': '0.00005000', 'f': '5295178745', 'l': '5295178745', 'T': '1759881618396', 'm': False, 'M': True}",2025-10-08 00:00:18.396,2025-10-08T00:00:18.396Z,BTC/USDT,3692246253,,,buy,,121361.17,5e-05,6.0680585,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246254', 'p': '121362.00000000', 'q': '0.00100000', 'f': '5295178746', 'l': '5295178746', 'T': '1759881618396', 'm': False, 'M': True}",2025-10-08 00:00:18.396,2025-10-08T00:00:18.396Z,BTC/USDT,3692246254,,,buy,,121362.0,0.001,121.362,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246255', 'p': '121362.10000000', 'q': '0.00005000', 'f': '5295178747', 'l': '5295178747', 'T': '1759881618396', 'm': False, 'M': True}",2025-10-08 00:00:18.396,2025-10-08T00:00:18.396Z,BTC/USDT,3692246255,,,buy,,121362.1,5e-05,6.068105,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246256', 'p': '121363.00000000', 'q': '0.00005000', 'f': '5295178748', 'l': '5295178748', 'T': '1759881618396', 'm': False, 'M': True}",2025-10-08 00:00:18.396,2025-10-08T00:00:18.396Z,BTC/USDT,3692246256,,,buy,,121363.0,5e-05,6.06815,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246257', 'p': '121364.00000000', 'q': '0.00105000', 'f': '5295178749', 'l': '5295178750', 'T': '1759881618423', 'm': False, 'M': True}",2025-10-08 00:00:18.423,2025-10-08T00:00:18.423Z,BTC/USDT,3692246257,,,buy,,121364.0,0.00105,127.4322,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246258', 'p': '121364.00000000', 'q': '0.00075000', 'f': '5295178751', 'l': '5295178765', 'T': '1759881618426', 'm': False, 'M': True}",2025-10-08 00:00:18.426,2025-10-08T00:00:18.426Z,BTC/USDT,3692246258,,,buy,,121364.0,0.00075,91.023,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246259', 'p': '121364.01000000', 'q': '0.00080000', 'f': '5295178766', 'l': '5295178781', 'T': '1759881618426', 'm': False, 'M': True}",2025-10-08 00:00:18.426,2025-10-08T00:00:18.426Z,BTC/USDT,3692246259,,,buy,,121364.01,0.0008,97.091208,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246260', 'p': '121365.39000000', 'q': '0.00380000', 'f': '5295178782', 'l': '5295178798', 'T': '1759881618465', 'm': False, 'M': True}",2025-10-08 00:00:18.465,2025-10-08T00:00:18.465Z,BTC/USDT,3692246260,,,buy,,121365.39,0.0038,461.188482,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246261', 'p': '121365.40000000', 'q': '0.00080000', 'f': '5295178799', 'l': '5295178814', 'T': '1759881618465', 'm': False, 'M': True}",2025-10-08 00:00:18.465,2025-10-08T00:00:18.465Z,BTC/USDT,3692246261,,,buy,,121365.4,0.0008,97.09232,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246262', 'p': '121366.00000000', 'q': '0.00100000', 'f': '5295178815', 'l': '5295178815', 'T': '1759881618465', 'm': False, 'M': True}",2025-10-08 00:00:18.465,2025-10-08T00:00:18.465Z,BTC/USDT,3692246262,,,buy,,121366.0,0.001,121.366,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246263', 'p': '121366.63000000', 'q': '0.00005000', 'f': '5295178816', 'l': '5295178816', 'T': '1759881618465', 'm': False, 'M': True}",2025-10-08 00:00:18.465,2025-10-08T00:00:18.465Z,BTC/USDT,3692246263,,,buy,,121366.63,5e-05,6.0683315,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246264', 'p': '121366.74000000', 'q': '0.00090000', 'f': '5295178817', 'l': '5295178834', 'T': '1759881618515', 'm': False, 'M': True}",2025-10-08 00:00:18.515,2025-10-08T00:00:18.515Z,BTC/USDT,3692246264,,,buy,,121366.74,0.0009,109.230066,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246265', 'p': '121366.75000000', 'q': '0.00085000', 'f': '5295178835', 'l': '5295178851', 'T': '1759881618515', 'm': False, 'M': True}",2025-10-08 00:00:18.515,2025-10-08T00:00:18.515Z,BTC/USDT,3692246265,,,buy,,121366.75,0.00085,103.1617375,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246266', 'p': '121367.79000000', 'q': '0.00005000', 'f': '5295178852', 'l': '5295178852', 'T': '1759881618515', 'm': False, 'M': True}",2025-10-08 00:00:18.515,2025-10-08T00:00:18.515Z,BTC/USDT,3692246266,,,buy,,121367.79,5e-05,6.0683895,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246267', 'p': '121367.80000000', 'q': '0.05617000', 'f': '5295178853', 'l': '5295178876', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246267,,,buy,,121367.8,0.05617,6817.229326,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246268', 'p': '121367.81000000', 'q': '0.00045000', 'f': '5295178877', 'l': '5295178885', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246268,,,buy,,121367.81,0.00045,54.6155145,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246269', 'p': '121368.00000000', 'q': '0.00100000', 'f': '5295178886', 'l': '5295178886', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246269,,,buy,,121368.0,0.001,121.368,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246270', 'p': '121370.00000000', 'q': '0.00100000', 'f': '5295178887', 'l': '5295178887', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246270,,,buy,,121370.0,0.001,121.37,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246271', 'p': '121370.48000000', 'q': '0.00005000', 'f': '5295178888', 'l': '5295178888', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246271,,,buy,,121370.48,5e-05,6.068524,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246272', 'p': '121370.74000000', 'q': '0.00016000', 'f': '5295178889', 'l': '5295178889', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246272,,,buy,,121370.74,0.00016,19.4193184,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246273', 'p': '121371.61000000', 'q': '0.00011000', 'f': '5295178890', 'l': '5295178890', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246273,,,buy,,121371.61,0.00011,13.3508771,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246274', 'p': '121372.00000000', 'q': '0.00120000', 'f': '5295178891', 'l': '5295178892', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246274,,,buy,,121372.0,0.0012,145.6464,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246275', 'p': '121372.24000000', 'q': '0.00041000', 'f': '5295178893', 'l': '5295178893', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246275,,,buy,,121372.24,0.00041,49.7626184,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246276', 'p': '121372.34000000', 'q': '0.00330000', 'f': '5295178894', 'l': '5295178894', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246276,,,buy,,121372.34,0.0033,400.528722,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246277', 'p': '121372.86000000', 'q': '0.00005000', 'f': '5295178895', 'l': '5295178895', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246277,,,buy,,121372.86,5e-05,6.068643,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246278', 'p': '121373.11000000', 'q': '0.00027000', 'f': '5295178896', 'l': '5295178896', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246278,,,buy,,121373.11,0.00027,32.7707397,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246279', 'p': '121374.00000000', 'q': '0.00120000', 'f': '5295178897', 'l': '5295178898', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246279,,,buy,,121374.0,0.0012,145.6488,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246280', 'p': '121374.22000000', 'q': '0.00005000', 'f': '5295178899', 'l': '5295178899', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246280,,,buy,,121374.22,5e-05,6.068711,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246281', 'p': '121374.76000000', 'q': '0.00005000', 'f': '5295178900', 'l': '5295178900', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246281,,,buy,,121374.76,5e-05,6.068738,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246282', 'p': '121375.28000000', 'q': '0.01884000', 'f': '5295178901', 'l': '5295178901', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246282,,,buy,,121375.28,0.01884,2286.7102752,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246283', 'p': '121375.37000000', 'q': '0.00999000', 'f': '5295178902', 'l': '5295178902', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246283,,,buy,,121375.37,0.00999,1212.5399463,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246284', 'p': '121375.60000000', 'q': '0.00005000', 'f': '5295178903', 'l': '5295178903', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246284,,,buy,,121375.6,5e-05,6.06878,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246285', 'p': '121375.61000000', 'q': '0.05040000', 'f': '5295178904', 'l': '5295178904', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246285,,,buy,,121375.61,0.0504,6117.330744,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246286', 'p': '121376.00000000', 'q': '0.00120000', 'f': '5295178905', 'l': '5295178906', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246286,,,buy,,121376.0,0.0012,145.6512,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246287', 'p': '121376.11000000', 'q': '0.00107000', 'f': '5295178907', 'l': '5295178907', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246287,,,buy,,121376.11,0.00107,129.8724377,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246288', 'p': '121376.15000000', 'q': '0.06044000', 'f': '5295178908', 'l': '5295178909', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246288,,,buy,,121376.15,0.06044,7335.974506,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246289', 'p': '121376.16000000', 'q': '0.06689000', 'f': '5295178910', 'l': '5295178910', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246289,,,buy,,121376.16,0.06689,8118.8513424,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246290', 'p': '121376.74000000', 'q': '0.00165000', 'f': '5295178911', 'l': '5295178911', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246290,,,buy,,121376.74,0.00165,200.271621,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246291', 'p': '121376.98000000', 'q': '0.00005000', 'f': '5295178912', 'l': '5295178912', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246291,,,buy,,121376.98,5e-05,6.068849,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246292', 'p': '121376.99000000', 'q': '0.04465000', 'f': '5295178913', 'l': '5295178913', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246292,,,buy,,121376.99,0.04465,5419.4826035,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246293', 'p': '121377.31000000', 'q': '0.00008000', 'f': '5295178914', 'l': '5295178914', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246293,,,buy,,121377.31,8e-05,9.7101848,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246294', 'p': '121377.68000000', 'q': '0.00009000', 'f': '5295178915', 'l': '5295178915', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246294,,,buy,,121377.68,9e-05,10.9239912,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246295', 'p': '121377.91000000', 'q': '0.00259000', 'f': '5295178916', 'l': '5295178916', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246295,,,buy,,121377.91,0.00259,314.3687869,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246296', 'p': '121377.96000000', 'q': '0.00005000', 'f': '5295178917', 'l': '5295178917', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246296,,,buy,,121377.96,5e-05,6.068898,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246297', 'p': '121378.00000000', 'q': '0.00120000', 'f': '5295178918', 'l': '5295178919', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246297,,,buy,,121378.0,0.0012,145.6536,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246298', 'p': '121378.16000000', 'q': '0.00005000', 'f': '5295178920', 'l': '5295178920', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246298,,,buy,,121378.16,5e-05,6.068908,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246299', 'p': '121378.19000000', 'q': '0.00005000', 'f': '5295178921', 'l': '5295178921', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246299,,,buy,,121378.19,5e-05,6.0689095,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246300', 'p': '121378.20000000', 'q': '0.04428000', 'f': '5295178922', 'l': '5295178922', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246300,,,buy,,121378.2,0.04428,5374.626696,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246301', 'p': '121378.42000000', 'q': '0.00300000', 'f': '5295178923', 'l': '5295178923', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246301,,,buy,,121378.42,0.003,364.13526,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246302', 'p': '121378.50000000', 'q': '0.00005000', 'f': '5295178924', 'l': '5295178924', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246302,,,buy,,121378.5,5e-05,6.068925,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246303', 'p': '121379.09000000', 'q': '0.00005000', 'f': '5295178925', 'l': '5295178925', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246303,,,buy,,121379.09,5e-05,6.0689545,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246304', 'p': '121379.99000000', 'q': '0.12303000', 'f': '5295178926', 'l': '5295178926', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246304,,,buy,,121379.99,0.12303,14933.3801697,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246305', 'p': '121380.00000000', 'q': '0.00125000', 'f': '5295178927', 'l': '5295178929', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246305,,,buy,,121380.0,0.00125,151.725,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246306', 'p': '121380.39000000', 'q': '0.00005000', 'f': '5295178930', 'l': '5295178930', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246306,,,buy,,121380.39,5e-05,6.0690195,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246307', 'p': '121380.40000000', 'q': '0.03700000', 'f': '5295178931', 'l': '5295178931', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246307,,,buy,,121380.4,0.037,4491.0748,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246308', 'p': '121380.72000000', 'q': '0.00088000', 'f': '5295178932', 'l': '5295178932', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246308,,,buy,,121380.72,0.00088,106.8150336,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246309', 'p': '121380.98000000', 'q': '0.00005000', 'f': '5295178933', 'l': '5295178933', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246309,,,buy,,121380.98,5e-05,6.069049,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246310', 'p': '121381.56000000', 'q': '0.00005000', 'f': '5295178934', 'l': '5295178934', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246310,,,buy,,121381.56,5e-05,6.069078,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246311', 'p': '121381.70000000', 'q': '0.00005000', 'f': '5295178935', 'l': '5295178935', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246311,,,buy,,121381.7,5e-05,6.069085,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246312', 'p': '121382.00000000', 'q': '0.00120000', 'f': '5295178936', 'l': '5295178937', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246312,,,buy,,121382.0,0.0012,145.6584,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246313', 'p': '121383.05000000', 'q': '0.00009000', 'f': '5295178938', 'l': '5295178938', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246313,,,buy,,121383.05,9e-05,10.9244745,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246314', 'p': '121383.13000000', 'q': '0.00005000', 'f': '5295178939', 'l': '5295178939', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246314,,,buy,,121383.13,5e-05,6.0691565,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
"{'a': '3692246315', 'p': '121383.14000000', 'q': '0.06360000', 'f': '5295178940', 'l': '5295178940', 'T': '1759881618554', 'm': False, 'M': True}",2025-10-08 00:00:18.554,2025-10-08T00:00:18.554Z,BTC/USDT,3692246315,,,buy,,121383.14,0.0636,7719.967704,"{'cost': None, 'currency': None}",[],2025-10-08,2025-10-08_00
